"Stand_CN","Stand_ID","Variant","Inv_Year","Groups","AddFiles","FVSKeywords","Latitude","Longitude","Region","Forest","District","Compartment","Location","Ecoregion","PV_Code","PV_Ref_Code","Age","Aspect","Slope","Elevation","ElevFt","Basal_Area_Factor","Inv_Plot_Size","Brk_DBH","Num_Plots","NonStk_Plots","Sam_Wt","Stk_Pcnt","DG_Trans","DG_Measure","HTG_Trans","HTG_Measure","Mort_Measure","Max_Ba","Max_SDI","Site_Species","Site_Index","Model_Type","Physio_Region","Forest_Type","County","Fuel_Model","Fuel_0_25","Fuel_25_1","Fuel_0_1","Fuel_1_3","Fuel_3_6","Fuel_6_12","Fuel_gt_12","Fuel_Litter","Fuel_Duff","Photo_Ref","Photo_code","GIS_ID","state","streamType","streamSize"
"90354","10107","OP",2014,"0",,,,,6,9,,,609,,"CHS513",,23,181.00,5.00,,181.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,"Y",10107,"WA",,
"85001","10108","OP",2014,"0",,,,,6,9,,,609,,,,21,117.00,1.00,,117.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",127.00,,,,,,,,,,,,,,,,"Y",10108,"WA",,
"89959","10109","OP",2014,"0",,,,,6,3,,,603,,"CHF4",,6,147.00,4.00,,147.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10109,"OR",,
"88894","10111","OP",2014,"0",,,,,6,3,,,603,,"CHF125",,43,146.00,7.00,,146.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10111,"OR",,
"86559","10112","OP",2014,"0",,,,,6,9,,,609,,,,83,190.00,1.00,,190.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10112,"OR",,
"85374","10113","OP",2014,"0",,,,,6,3,,,603,,"CHF125",,20,2.00,8.00,,2.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10113,"WA",,
"89371","10114","OP",2014,"0",,,,,6,9,,,609,,"CF",,17,104.00,7.00,,104.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",127.00,,,,,,,,,,,,,,,,"Y",10114,"OR",,
"131191","10115","OP",2014,"0",,,,,6,3,,,603,,"CD",,168,24.00,8.00,,24.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10115,"OR",,
"86559","10116","OP",2014,"0",,,,,6,9,,,609,,,,83,306.00,6.00,,306.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",124.00,,,,,,,,,,,,,,,,"Y",10116,"OR",,
"300","10117","OP",2014,"0",,,,,6,3,,,603,,"n.a.",,14,9.00,3.00,,9.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",127.00,,,,,,,,,,,,,,,,"Y",10117,"WA",,
"86559","10118","OP",2014,"0",,,,,6,9,,,609,,,,83,37.00,8.00,,37.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10118,"OR",,
"88243","10119","OP",2014,"0",,,,,6,3,,,603,,"CHF134",,70,71.00,7.00,,71.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10119,"OR",,
"78955","1012","OP",2014,"0",,,,,6,3,,,603,,"CD",,46,152.69,20.88,,264.83,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",124.75,,,,,,,,,,,,,,,,,1012,"OR",,
"86559","10120","OP",2014,"0",,,,,6,9,,,609,,,,83,268.00,14.00,,268.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",124.00,,,,,,,,,,,,,,,,"Y",10120,"WA",,
"89371","10121","OP",2014,"0",,,,,6,9,,,609,,"CF",,17,188.00,5.00,,188.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10121,"OR",,
"90371","10122","OP",2014,"0",,,,,6,9,,,609,,"CHS7",,54,189.00,5.00,,189.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,"Y",10122,"OR",,
"85690","10123","OP",2014,"0",,,,,6,9,,,609,,"CHS334",,45,223.00,9.00,,223.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10123,"OR",,
"89889","10124","OP",2014,"0",,,,,6,3,,,603,,"HCD1",,74,355.00,9.00,,355.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10124,"WA",,
"89371","10125","OP",2014,"0",,,,,6,9,,,609,,"CF",,17,250.00,4.00,,250.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10125,"OR",,
"87477","10126","OP",2014,"0",,,,,6,9,,,609,,,,14,281.00,4.00,,281.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10126,"OR",,
"146494","10127","OP",2014,"0",,,,,6,9,,,609,,"CHS",,125,7.00,3.00,,7.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",127.00,,,,,,,,,,,,,,,,"Y",10127,"OR",,
"85699","10128","OP",2014,"0",,,,,6,3,,,603,,,,13,35.00,0.00,,35.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10128,"WA",,
"84526","10129","OP",2014,"0",,,,,6,9,,,609,,"CH",,17,171.00,1.00,,171.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10129,"OR",,
"317","1013","OP",2014,"0",,,,,6,3,,,603,,"n.a.",,31,183.38,19.96,,268.62,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",124.85,,,,,,,,,,,,,,,,,1013,"OR",,
"88894","10130","OP",2014,"0",,,,,6,3,,,603,,"CHF125",,43,338.00,7.00,,338.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10130,"OR",,
"89371","10131","OP",2014,"0",,,,,6,9,,,609,,"CF",,17,251.00,10.00,,251.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",127.00,,,,,,,,,,,,,,,,"Y",10131,"WA",,
"132448","10132","OP",2014,"0",,,,,6,9,,,609,,"CHS34",,23,126.00,3.00,,126.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10132,"OR",,
"85374","10133","OP",2014,"0",,,,,6,3,,,603,,"CHF125",,20,187.00,6.00,,187.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10133,"WA",,
"150723","10134","OP",2014,"0",,,,,6,9,,,609,,"CHF",,31,25.00,18.00,,25.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10134,"WA",,
"85690","10135","OP",2014,"0",,,,,6,9,,,609,,"CHS334",,45,54.00,6.00,,54.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,"Y",10135,"WA",,
"84526","10136","OP",2014,"0",,,,,6,9,,,609,,"CH",,17,198.00,6.00,,198.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10136,"OR",,
"146507","10137","OP",2014,"0",,,,,6,9,,,609,,"CDS255",,34,132.00,0.00,,132.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10137,"OR",,
"86559","10138","OP",2014,"0",,,,,6,9,,,609,,,,83,171.00,5.00,,171.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10138,"WA",,
"84502","10139","OP",2014,"0",,,,,6,9,,,609,,,,54,179.00,1.00,,179.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10139,"OR",,
"134328","1014","OP",2014,"0",,,,,6,3,,,603,,"CHS122",,28,271.00,10.42,,271.89,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",124.85,,,,,,,,,,,,,,,,,1014,"OR",,
"85027","10140","OP",2014,"0",,,,,6,5,,,605,,"CHF132",,55,204.00,7.00,,204.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10140,"OR",,
"84526","10141","OP",2014,"0",,,,,6,9,,,609,,"CH",,17,10.00,8.00,,10.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10141,"OR",,
"86559","10142","OP",2014,"0",,,,,6,9,,,609,,,,83,47.00,6.00,,47.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10142,"OR",,
"85690","10143","OP",2014,"0",,,,,6,9,,,609,,"CHS334",,45,299.00,4.00,,299.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,"Y",10143,"OR",,
"90354","10144","OP",2014,"0",,,,,6,9,,,609,,"CHS513",,23,7.00,5.00,,7.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10144,"OR",,
"86559","10146","OP",2014,"0",,,,,6,9,,,609,,,,83,199.00,15.00,,199.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,"Y",10146,"OR",,
"146507","10147","OP",2014,"0",,,,,6,9,,,609,,"CDS255",,34,122.00,2.00,,122.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10147,"WA",,
"84526","10148","OP",2014,"0",,,,,6,9,,,609,,"CH",,17,29.00,4.00,,29.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10148,"OR",,
"78950","1015","OP",2014,"0",,,,,6,12,,,612,,"CD",,27,173.76,11.16,,262.13,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",124.85,,,,,,,,,,,,,,,,,1015,"OR",,
"85690","10150","OP",2014,"0",,,,,6,9,,,609,,"CHS334",,45,160.00,6.00,,160.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10150,"OR",,
"86559","10151","OP",2014,"0",,,,,6,9,,,609,,,,83,359.00,22.00,,359.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",120.00,,,,,,,,,,,,,,,,"Y",10151,"WA",,
"86032","10152","OP",2014,"0",,,,,6,9,,,609,,"HA",,38,190.00,11.00,,190.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10152,"OR",,
"86559","10153","OP",2014,"0",,,,,6,9,,,609,,,,83,358.00,0.00,,358.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10153,"WA",,
"84526","10154","OP",2014,"0",,,,,6,9,,,609,,"CH",,17,71.00,2.00,,71.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",120.00,,,,,,,,,,,,,,,,"Y",10154,"OR",,
"134196","10155","OP",2014,"0",,,,,6,9,,,609,,"CHS137",,23,113.00,5.00,,113.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10155,"WA",,
"88894","10156","OP",2014,"0",,,,,6,3,,,603,,"CHF125",,43,157.00,20.00,,157.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10156,"WA",,
"84526","10157","OP",2014,"0",,,,,6,9,,,609,,"CH",,17,164.00,6.00,,164.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,"Y",10157,"WA",,
"142459","10158","OP",2014,"0",,,,,6,9,,,609,,"CHS137",,33,42.00,5.00,,42.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10158,"WA",,
"89371","10159","OP",2014,"0",,,,,6,9,,,609,,"CF",,17,27.00,18.00,,27.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10159,"WA",,
"80999","1016","OP",2014,"0",,,,,6,12,,,612,,"CDC714",,23,88.22,8.74,,206.99,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",124.55,,,,,,,,,,,,,,,,,1016,"OR",,
"86032","10160","OP",2014,"0",,,,,6,9,,,609,,"HA",,38,178.00,27.00,,178.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10160,"WA",,
"89336","10161","OP",2014,"0",,,,,6,5,,,605,,"CHS135",,107,19.00,5.00,,19.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10161,"OR",,
"131191","10162","OP",2014,"0",,,,,6,3,,,603,,"CD",,168,80.00,3.00,,80.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,"Y",10162,"WA",,
"84526","10163","OP",2014,"0",,,,,6,9,,,609,,"CH",,17,171.00,3.00,,171.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",124.00,,,,,,,,,,,,,,,,"Y",10163,"OR",,
"136994","10164","OP",2014,"0",,,,,6,3,,,603,,"CHF132",,13,24.00,15.00,,24.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",120.00,,,,,,,,,,,,,,,,"Y",10164,"OR",,
"85374","10165","OP",2014,"0",,,,,6,3,,,603,,"CHF125",,20,44.00,5.00,,44.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10165,"OR",,
"84526","10166","OP",2014,"0",,,,,6,9,,,609,,"CH",,17,270.00,2.00,,270.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10166,"WA",,
"85001","10167","OP",2014,"0",,,,,6,9,,,609,,,,21,300.00,1.00,,300.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",124.00,,,,,,,,,,,,,,,,"Y",10167,"OR",,
"131726","10168","OP",2014,"0",,,,,6,9,,,609,,"CHS333",,15,13.00,3.00,,13.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10168,"WA",,
"85690","10169","OP",2014,"0",,,,,6,9,,,609,,"CHS334",,45,186.00,10.00,,186.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10169,"WA",,
"317","1017","OP",2014,"0",,,,,6,3,,,603,,"n.a.",,31,245.78,9.34,,276.56,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",124.85,,,,,,,,,,,,,,,,,1017,"OR",,
"86559","10170","OP",2014,"0",,,,,6,9,,,609,,,,83,360.00,17.00,,360.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10170,"OR",,
"131191","10171","OP",2014,"0",,,,,6,3,,,603,,"CD",,168,8.00,1.00,,8.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10171,"OR",,
"17411","10172","OP",2014,"0",,,,,6,3,,,603,,"CHS125",,76,17.00,1.00,,17.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10172,"OR",,
"86559","10173","OP",2014,"0",,,,,6,9,,,609,,,,83,204.00,12.00,,204.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10173,"OR",,
"85690","10174","OP",2014,"0",,,,,6,9,,,609,,"CHS334",,45,358.00,4.00,,358.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10174,"OR",,
"86032","10175","OP",2014,"0",,,,,6,9,,,609,,"HA",,38,21.00,18.00,,21.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10175,"WA",,
"84526","10176","OP",2014,"0",,,,,6,9,,,609,,"CH",,17,167.00,9.00,,167.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10176,"OR",,
"85690","10177","OP",2014,"0",,,,,6,9,,,609,,"CHS334",,45,257.00,5.00,,257.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10177,"WA",,
"89371","10178","OP",2014,"0",,,,,6,9,,,609,,"CF",,17,173.00,10.00,,173.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10178,"WA",,
"86559","10179","OP",2014,"0",,,,,6,9,,,609,,,,83,31.00,21.00,,31.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10179,"WA",,
"80999","1018","OP",2014,"0",,,,,6,12,,,612,,"CDC714",,23,132.58,12.78,,244.61,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",124.85,,,,,,,,,,,,,,,,,1018,"OR",,
"17411","10180","OP",2014,"0",,,,,6,3,,,603,,"CHS125",,76,133.00,7.00,,133.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10180,"WA",,
"89371","10181","OP",2014,"0",,,,,6,9,,,609,,"CF",,17,186.00,8.00,,186.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,"Y",10181,"OR",,
"84526","10182","OP",2014,"0",,,,,6,9,,,609,,"CH",,17,13.00,7.00,,13.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10182,"OR",,
"85001","10183","OP",2014,"0",,,,,6,9,,,609,,,,21,328.00,8.00,,328.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10183,"OR",,
"131191","10184","OP",2014,"0",,,,,6,3,,,603,,"CD",,168,24.00,4.00,,24.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",123.00,,,,,,,,,,,,,,,,"Y",10184,"WA",,
"87155","10185","OP",2014,"0",,,,,6,5,,,605,,"CHS138",,69,27.00,5.00,,27.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",124.00,,,,,,,,,,,,,,,,"Y",10185,"OR",,
"135739","10186","OP",2014,"0",,,,,6,9,,,609,,"CFS3",,267,25.00,52.00,,25.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10186,"OR",,
"128059","10188","OP",2014,"0",,,,,6,3,,,603,,"CHF1-2",,34,359.00,7.00,,359.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,"Y",10188,"OR",,
"28160","10189","OP",2014,"0",,,,,6,9,,,609,,"CHS132",,33,154.00,6.00,,154.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",119.00,,,,,,,,,,,,,,,,"Y",10189,"OR",,
"30596","1019","OP",2014,"0",,,,,6,3,,,603,,"CHF122",,55,175.26,31.25,,255.79,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",124.85,,,,,,,,,,,,,,,,,1019,"OR",,
"131726","10190","OP",2014,"0",,,,,6,9,,,609,,"CHS333",,15,180.00,11.00,,180.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10190,"WA",,
"146507","10191","OP",2014,"0",,,,,6,9,,,609,,"CDS255",,34,28.00,13.00,,28.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10191,"WA",,
"84951","10192","OP",2014,"0",,,,,6,9,,,609,,"CHS139",,110,210.00,30.00,,210.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10192,"WA",,
"17883","10193","OP",2014,"0",,,,,6,3,,,603,,"CHS125",,9,171.00,2.00,,171.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10193,"WA",,
"86032","10194","OP",2014,"0",,,,,6,9,,,609,,"HA",,38,205.00,28.00,,205.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10194,"WA",,
"86032","10195","OP",2014,"0",,,,,6,9,,,609,,"HA",,38,137.00,24.00,,137.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10195,"OR",,
"128059","10197","OP",2014,"0",,,,,6,3,,,603,,"CHF1-2",,34,239.00,22.00,,239.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,"Y",10197,"OR",,
"142120","10198","OP",2014,"0",,,,,6,3,,,603,,"CH",,21,156.00,4.00,,156.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10198,"OR",,
"84526","10199","OP",2014,"0",,,,,6,9,,,609,,"CH",,17,2.00,0.00,,2.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10199,"WA",,
"149719","102","OP",2014,"0",,,,,6,12,,,612,,"CDS217",,107,211.92,49.82,,345.33,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",120.00,,,,,,,,,,,,,,,,,102,"OR",,
"80999","1020","OP",2014,"0",,,,,6,12,,,612,,"CDC714",,23,157.84,19.49,,243.16,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",124.85,,,,,,,,,,,,,,,,,1020,"OR",,
"134349","10200","OP",2014,"0",,,,,6,3,,,603,,"CH",,24,9.00,12.00,,9.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10200,"OR",,
"84526","10201","OP",2014,"0",,,,,6,9,,,609,,"CH",,17,172.00,0.00,,172.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10201,"OR",,
"95357","10202","OP",2014,"0",,,,,6,9,,,609,,"CFS155",,216,326.00,50.00,,326.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,"Y",10202,"OR",,
"85001","10203","OP",2014,"0",,,,,6,9,,,609,,,,21,199.00,3.00,,199.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,"Y",10203,"WA",,
"88271","10204","OP",2014,"0",,,,,6,9,,,609,,"CHF131",,413,4.00,30.00,,4.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10204,"WA",,
"18116","10205","OP",2014,"0",,,,,6,3,,,603,,"CHS128",,30,175.00,4.00,,175.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10205,"OR",,
"85001","10206","OP",2014,"0",,,,,6,9,,,609,,,,21,295.00,4.00,,295.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",124.00,,,,,,,,,,,,,,,,"Y",10206,"WA",,
"85001","10207","OP",2014,"0",,,,,6,9,,,609,,,,21,188.00,2.00,,188.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,"Y",10207,"OR",,
"84526","10208","OP",2014,"0",,,,,6,9,,,609,,"CH",,17,203.00,0.00,,203.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10208,"OR",,
"85001","10209","OP",2014,"0",,,,,6,9,,,609,,,,21,138.00,4.00,,138.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10209,"WA",,
"345","1021","OP",2014,"0",,,,,6,12,,,612,,"n.a.",,56,142.62,11.25,,240.24,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",124.50,,,,,,,,,,,,,,,,,1021,"OR",,
"146507","10210","OP",2014,"0",,,,,6,9,,,609,,"CDS255",,34,347.00,1.00,,347.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10210,"WA",,
"84526","10211","OP",2014,"0",,,,,6,9,,,609,,"CH",,17,151.00,6.00,,151.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,"Y",10211,"OR",,
"85001","10212","OP",2014,"0",,,,,6,9,,,609,,,,21,87.00,0.00,,87.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,"Y",10212,"OR",,
"88754","10213","OP",2014,"0",,,,,6,9,,,609,,"CSF111",,239,43.00,21.00,,43.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10213,"WA",,
"18116","10214","OP",2014,"0",,,,,6,3,,,603,,"CHS128",,30,70.00,1.00,,70.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",124.00,,,,,,,,,,,,,,,,"Y",10214,"OR",,
"146507","10215","OP",2014,"0",,,,,6,9,,,609,,"CDS255",,34,330.00,2.00,,330.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,"Y",10215,"OR",,
"146567","10216","OP",2014,"0",,,,,6,9,,,609,,"CH",,49,173.00,32.00,,173.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",124.00,,,,,,,,,,,,,,,,"Y",10216,"OR",,
"85001","10217","OP",2014,"0",,,,,6,9,,,609,,,,21,56.00,2.00,,56.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,"Y",10217,"OR",,
"142434","10218","OP",2014,"0",,,,,6,9,,,609,,"CHF131",,61,235.00,37.00,,235.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",121.00,,,,,,,,,,,,,,,,"Y",10218,"WA",,
"130095","10219","OP",2014,"0",,,,,6,5,,,605,,"CHS1",,48,112.00,2.00,,112.00,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",122.00,,,,,,,,,,,,,,,,"Y",10219,"OR",,
"317","1022","OP",2014,"0",,,,,6,3,,,603,,"n.a.",,31,241.13,18.23,,261.33,0.00,1.00,999.00,1,0,1.00,,,,,,,,,"DF",124.85,,,,,,,,,,,,,,,,,1022,"OR",,
